slice_file_name,fsID,start,end,salience,fold,classID,class,audio_path,label,true_class,pred_class,confidence,correct,prob_air_conditioner,prob_car_horn,prob_children_playing,prob_dog_bark,prob_drilling,prob_engine_idling,prob_gun_shot,prob_jackhammer,prob_siren,prob_street_music
15544-5-0-12.wav,15544,35.26666,39.26666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-12.wav,5,engine_idling,engine_idling,0.9453,True,0.001809,0.006298,0.002947,0.003643,0.005222,0.9453,0.003288,0.02104,0.005985,0.004433
15544-5-0-13.wav,15544,35.76666,39.76666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-13.wav,5,engine_idling,engine_idling,0.787,True,0.004375,0.01153,0.005768,0.006657,0.01144,0.787,0.00758,0.1472,0.010864,0.007652
15544-5-0-14.wav,15544,36.26666,40.26666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-14.wav,5,engine_idling,engine_idling,0.9385,True,0.001583,0.006695,0.002562,0.003296,0.01042,0.9385,0.003454,0.02364,0.005394,0.00462
15544-5-0-15.wav,15544,36.76666,40.76666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-15.wav,5,engine_idling,engine_idling,0.9756,True,0.0009694,0.003738,0.001559,0.001911,0.004906,0.9756,0.002274,0.002838,0.003574,0.00272
15544-5-0-16.wav,15544,37.26666,41.26666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-16.wav,5,engine_idling,engine_idling,0.9565,True,0.001372,0.004745,0.00253,0.003027,0.007965,0.9565,0.002892,0.01243,0.005657,0.002924
15544-5-0-17.wav,15544,37.76666,41.76666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-17.wav,5,engine_idling,engine_idling,0.9463,True,0.002235,0.00491,0.002666,0.003344,0.01121,0.9463,0.00343,0.01444,0.00816,0.00323
15544-5-0-18.wav,15544,38.26666,42.26666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-18.wav,5,engine_idling,engine_idling,0.9336,True,0.003187,0.00453,0.003658,0.002926,0.0298,0.9336,0.002693,0.006413,0.00936,0.003864
15544-5-0-19.wav,15544,38.76666,42.76666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-19.wav,5,engine_idling,engine_idling,0.939,True,0.001625,0.00427,0.003595,0.002705,0.02605,0.939,0.002289,0.01105,0.005306,0.00405
15544-5-0-2.wav,15544,30.26666,34.26666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-2.wav,5,engine_idling,engine_idling,0.9683,True,0.001311,0.00439,0.002312,0.002453,0.003956,0.9683,0.002405,0.007538,0.00399,0.003227
15544-5-0-3.wav,15544,30.76666,34.76666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-3.wav,5,engine_idling,engine_idling,0.9727,True,0.001982,0.003956,0.002375,0.002995,0.003433,0.9727,0.002827,0.002823,0.003925,0.003242
15544-5-0-4.wav,15544,31.26666,35.26666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-4.wav,5,engine_idling,engine_idling,0.9683,True,0.001772,0.004845,0.002192,0.003166,0.00444,0.9683,0.003668,0.00393,0.003723,0.00383
15544-5-0-5.wav,15544,31.76666,35.76666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-5.wav,5,engine_idling,engine_idling,0.9697,True,0.001427,0.00444,0.0023,0.00309,0.00425,0.9697,0.003357,0.003687,0.00391,0.00397
15544-5-0-6.wav,15544,32.26666,36.26666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-6.wav,5,engine_idling,engine_idling,0.9756,True,0.001229,0.003609,0.00207,0.002134,0.00313,0.9756,0.002539,0.002762,0.003298,0.003416
15544-5-0-7.wav,15544,32.76666,36.76666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-7.wav,5,engine_idling,engine_idling,0.973,True,0.001024,0.0027,0.00214,0.002325,0.003204,0.973,0.002077,0.005558,0.003838,0.004227
15544-5-0-8.wav,15544,33.26666,37.26666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-8.wav,5,engine_idling,engine_idling,0.974,True,0.0009575,0.002632,0.002094,0.002394,0.003777,0.974,0.001818,0.004074,0.00388,0.004284
15544-5-0-9.wav,15544,33.76666,37.76666,1,10,5,engine_idling,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\15544-5-0-9.wav,5,engine_idling,engine_idling,0.96,True,0.001545,0.003643,0.00219,0.002743,0.00781,0.96,0.002054,0.00924,0.00587,0.005146
157207-6-0-0.wav,157207,0.165287,3.093233,1,10,6,gun_shot,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\157207-6-0-0.wav,6,gun_shot,gun_shot,0.9624,True,0.002815,0.00447,0.002613,0.003428,0.007645,0.006123,0.9624,0.00219,0.004574,0.003654
157207-6-1-0.wav,157207,3.376583,6.576073,1,10,6,gun_shot,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\157207-6-1-0.wav,6,gun_shot,gun_shot,0.959,True,0.002531,0.00555,0.00285,0.00477,0.00607,0.005917,0.959,0.002098,0.00602,0.00504
157207-6-10-0.wav,157207,18.830944,20.802585,1,10,6,gun_shot,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\157207-6-10-0.wav,6,gun_shot,gun_shot,0.9634,True,0.003084,0.004635,0.002535,0.00335,0.00648,0.005943,0.9634,0.00232,0.004745,0.003765
157207-6-2-0.wav,157207,8.335201,9.504019,1,10,6,gun_shot,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\157207-6-2-0.wav,6,gun_shot,gun_shot,0.967,True,0.002527,0.003956,0.002234,0.003119,0.005272,0.006004,0.967,0.002207,0.004116,0.00397
157207-6-3-0.wav,157207,9.504019,10.401293,1,10,6,gun_shot,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\157207-6-3-0.wav,6,gun_shot,gun_shot,0.966,True,0.002388,0.004223,0.002283,0.003057,0.00576,0.00587,0.966,0.002361,0.00431,0.003807
157207-6-4-0.wav,157207,10.401293,11.345791,1,10,6,gun_shot,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\157207-6-4-0.wav,6,gun_shot,gun_shot,0.968,True,0.0018835,0.00439,0.002958,0.002687,0.005177,0.005733,0.968,0.00204,0.003738,0.003387
157207-6-5-0.wav,157207,11.345791,13.423689,1,10,6,gun_shot,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\157207-6-5-0.wav,6,gun_shot,gun_shot,0.9673,True,0.001529,0.00434,0.002663,0.002945,0.004627,0.006912,0.9673,0.002245,0.004295,0.003193
157207-6-6-0.wav,157207,13.423689,14.686956,1,10,6,gun_shot,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\157207-6-6-0.wav,6,gun_shot,gun_shot,0.9688,True,0.002657,0.003687,0.002455,0.002935,0.00502,0.005447,0.9688,0.002026,0.003902,0.003277
157207-6-7-0.wav,157207,14.686956,15.702292,1,10,6,gun_shot,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\157207-6-7-0.wav,6,gun_shot,gun_shot,0.966,True,0.002962,0.00444,0.002377,0.00363,0.00475,0.005665,0.966,0.00248,0.00414,0.00392
157207-6-8-0.wav,157207,15.702292,16.74124,1,10,6,gun_shot,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\157207-6-8-0.wav,6,gun_shot,gun_shot,0.97,True,0.001944,0.004005,0.002134,0.002657,0.005512,0.004475,0.97,0.002377,0.003563,0.003292
157207-6-9-0.wav,157207,16.74124,18.830944,1,10,6,gun_shot,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\157207-6-9-0.wav,6,gun_shot,gun_shot,0.9595,True,0.002993,0.005585,0.0026,0.003506,0.00845,0.005627,0.9595,0.002527,0.004745,0.004513
157800-6-0-0.wav,157800,0.0,1.149388,1,10,6,gun_shot,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\157800-6-0-0.wav,6,gun_shot,gun_shot,0.96,True,0.00463,0.003857,0.002968,0.004166,0.00607,0.00519,0.96,0.003565,0.00422,0.005196
159709-6-0-0.wav,159709,0.0,1.92,1,10,6,gun_shot,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159709-6-0-0.wav,6,gun_shot,gun_shot,0.9673,True,0.003588,0.003197,0.002087,0.002829,0.006172,0.002975,0.9673,0.002615,0.004833,0.004574
159742-8-0-0.wav,159742,0.129945,4.129945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-0.wav,8,siren,siren,0.957,True,0.002285,0.003784,0.003115,0.01379,0.00511,0.0034,0.0047,0.002476,0.957,0.00442
159742-8-0-1.wav,159742,0.629945,4.629945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-1.wav,8,siren,siren,0.9614,True,0.002638,0.003185,0.002825,0.008766,0.005047,0.004097,0.004623,0.002493,0.9614,0.004665
159742-8-0-10.wav,159742,5.129945,9.129945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-10.wav,8,siren,siren,0.954,True,0.005543,0.00366,0.00217,0.006596,0.005928,0.00473,0.007515,0.004932,0.954,0.004818
159742-8-0-11.wav,159742,5.629945,9.629945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-11.wav,8,siren,siren,0.954,True,0.00541,0.002964,0.002398,0.006443,0.005013,0.005856,0.00777,0.00511,0.954,0.00492
159742-8-0-12.wav,159742,6.129945,10.129945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-12.wav,8,siren,siren,0.9536,True,0.004406,0.00342,0.00221,0.00613,0.005066,0.0084,0.007694,0.00471,0.9536,0.00426
159742-8-0-13.wav,159742,6.629945,10.629945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-13.wav,8,siren,siren,0.963,True,0.002356,0.002563,0.001959,0.005188,0.00438,0.007545,0.00575,0.003616,0.963,0.00391
159742-8-0-14.wav,159742,7.129945,11.129945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-14.wav,8,siren,siren,0.9697,True,0.001333,0.001987,0.001726,0.00427,0.0039,0.00693,0.00398,0.002216,0.9697,0.003735
159742-8-0-2.wav,159742,1.129945,5.129945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-2.wav,8,siren,siren,0.9517,True,0.00478,0.005226,0.00375,0.007717,0.00679,0.00529,0.00529,0.003656,0.9517,0.005955
159742-8-0-3.wav,159742,1.629945,5.629945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-3.wav,8,siren,siren,0.952,True,0.0043,0.005795,0.003775,0.00699,0.006435,0.00475,0.00576,0.003775,0.952,0.006317
159742-8-0-4.wav,159742,2.129945,6.129945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-4.wav,8,siren,siren,0.951,True,0.004128,0.00692,0.00328,0.00642,0.00685,0.004566,0.006214,0.003956,0.951,0.00648
159742-8-0-5.wav,159742,2.629945,6.629945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-5.wav,8,siren,siren,0.9434,True,0.005478,0.00784,0.003654,0.00788,0.005787,0.005516,0.00857,0.00587,0.9434,0.0059
159742-8-0-6.wav,159742,3.129945,7.129945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-6.wav,8,siren,siren,0.939,True,0.00579,0.006966,0.003511,0.0092,0.0069,0.006096,0.00954,0.00663,0.939,0.006237
159742-8-0-7.wav,159742,3.629945,7.629945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-7.wav,8,siren,siren,0.9375,True,0.00651,0.007362,0.003325,0.00859,0.00726,0.00707,0.009384,0.006184,0.9375,0.00684
159742-8-0-8.wav,159742,4.129945,8.129945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-8.wav,8,siren,siren,0.9404,True,0.005806,0.006832,0.00291,0.00765,0.00737,0.006695,0.008736,0.006287,0.9404,0.007126
159742-8-0-9.wav,159742,4.629945,8.629945,2,10,8,siren,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\159742-8-0-9.wav,8,siren,siren,0.9487,True,0.005413,0.005657,0.002443,0.007065,0.006622,0.005474,0.007393,0.005527,0.9487,0.005886
162134-7-0-0.wav,162134,1.333125,5.333125,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-0-0.wav,7,jackhammer,jackhammer,0.9463,True,0.004803,0.00509,0.00407,0.006046,0.01442,0.003141,0.00706,0.9463,0.005035,0.004208
162134-7-0-1.wav,162134,1.833125,5.833125,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-0-1.wav,7,jackhammer,jackhammer,0.94,True,0.006172,0.00442,0.005234,0.007866,0.01123,0.004723,0.00976,0.94,0.006245,0.004597
162134-7-0-2.wav,162134,2.333125,6.333125,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-0-2.wav,7,jackhammer,jackhammer,0.9395,True,0.007217,0.004387,0.0048,0.00755,0.011765,0.00433,0.00961,0.9395,0.007076,0.00394
162134-7-1-0.wav,162134,18.663755,22.396505,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-1-0.wav,7,jackhammer,jackhammer,0.9165,True,0.01796,0.007225,0.002678,0.006386,0.02354,0.005924,0.01014,0.9165,0.00637,0.00316
162134-7-10-0.wav,162134,178.959326,182.959326,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-10-0.wav,7,jackhammer,jackhammer,0.9355,True,0.004875,0.007603,0.00561,0.006805,0.01625,0.00382,0.00815,0.9355,0.005703,0.005474
162134-7-10-1.wav,162134,179.459326,183.459326,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-10-1.wav,7,jackhammer,jackhammer,0.9326,True,0.00616,0.006096,0.006306,0.00766,0.014366,0.004505,0.0097,0.9326,0.00719,0.005447
162134-7-10-2.wav,162134,179.959326,183.959326,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-10-2.wav,7,jackhammer,jackhammer,0.931,True,0.005623,0.006523,0.006374,0.00734,0.01528,0.004745,0.0097,0.931,0.00703,0.00602
162134-7-10-3.wav,162134,180.459326,184.459326,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-10-3.wav,7,jackhammer,jackhammer,0.93,True,0.005066,0.007935,0.006157,0.00609,0.0183,0.004353,0.00895,0.93,0.007057,0.005917
162134-7-11-0.wav,162134,192.102215,196.102215,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-11-0.wav,7,jackhammer,jackhammer,0.945,True,0.00433,0.005817,0.004383,0.00534,0.0127,0.003967,0.007465,0.945,0.005585,0.00563
162134-7-11-1.wav,162134,192.602215,196.602215,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-11-1.wav,7,jackhammer,jackhammer,0.9385,True,0.005272,0.005833,0.005474,0.006546,0.010796,0.005074,0.00933,0.9385,0.006596,0.006477
162134-7-11-2.wav,162134,193.102215,197.102215,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-11-2.wav,7,jackhammer,jackhammer,0.932,True,0.00657,0.00594,0.00642,0.0081,0.010544,0.00592,0.01067,0.932,0.007427,0.00649
162134-7-11-3.wav,162134,193.602215,197.602215,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-11-3.wav,7,jackhammer,jackhammer,0.922,True,0.00641,0.007282,0.00719,0.008286,0.01282,0.006687,0.01274,0.922,0.00896,0.00796
162134-7-11-4.wav,162134,194.102215,198.102215,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-11-4.wav,7,jackhammer,jackhammer,0.936,True,0.005177,0.0067,0.006363,0.006496,0.01486,0.004337,0.00869,0.936,0.00646,0.004715
162134-7-11-5.wav,162134,194.602215,198.602215,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-11-5.wav,7,jackhammer,jackhammer,0.938,True,0.004955,0.005737,0.005657,0.006233,0.01765,0.004005,0.0074,0.938,0.006237,0.00394
162134-7-11-6.wav,162134,195.102215,199.102215,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-11-6.wav,7,jackhammer,jackhammer,0.9404,True,0.00481,0.004673,0.005215,0.00635,0.015564,0.00411,0.008286,0.9404,0.006794,0.003736
162134-7-11-7.wav,162134,195.602215,199.602215,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-11-7.wav,7,jackhammer,jackhammer,0.9316,True,0.007477,0.007572,0.004665,0.006386,0.014114,0.005295,0.00942,0.9316,0.00762,0.005993
162134-7-12-0.wav,162134,214.247081,218.247081,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-12-0.wav,7,jackhammer,jackhammer,0.938,True,0.00527,0.005863,0.005898,0.007675,0.0115,0.00464,0.010025,0.938,0.006737,0.004547
162134-7-12-1.wav,162134,214.747081,218.747081,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-12-1.wav,7,jackhammer,jackhammer,0.9346,True,0.005768,0.006264,0.005043,0.007572,0.013535,0.0066,0.00859,0.9346,0.0074,0.004776
162134-7-12-2.wav,162134,215.247081,219.247081,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-12-2.wav,7,jackhammer,jackhammer,0.9346,True,0.00554,0.006393,0.004642,0.00663,0.01654,0.00585,0.00836,0.9346,0.007298,0.00434
162134-7-12-3.wav,162134,215.747081,219.747081,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-12-3.wav,7,jackhammer,jackhammer,0.938,True,0.00514,0.005486,0.005558,0.00666,0.013824,0.004498,0.00895,0.938,0.006924,0.004772
162134-7-12-4.wav,162134,216.247081,220.247081,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-12-4.wav,7,jackhammer,jackhammer,0.935,True,0.00532,0.00693,0.005566,0.007378,0.01502,0.003994,0.00819,0.935,0.007076,0.005604
162134-7-13-0.wav,162134,231.710919,235.710919,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-13-0.wav,7,jackhammer,jackhammer,0.9346,True,0.0055,0.005333,0.005604,0.00744,0.01404,0.005398,0.00943,0.9346,0.00713,0.00544
162134-7-13-1.wav,162134,232.210919,236.210919,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-13-1.wav,7,jackhammer,jackhammer,0.942,True,0.004948,0.005013,0.00528,0.00668,0.012184,0.004917,0.00807,0.942,0.006134,0.004677
162134-7-13-2.wav,162134,232.710919,236.710919,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-13-2.wav,7,jackhammer,jackhammer,0.9478,True,0.004234,0.00452,0.004402,0.005383,0.01277,0.00415,0.007206,0.9478,0.00551,0.004147
162134-7-13-3.wav,162134,233.210919,237.210919,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-13-3.wav,7,jackhammer,jackhammer,0.9434,True,0.00453,0.00459,0.00493,0.005314,0.01503,0.004826,0.007244,0.9434,0.00582,0.00412
162134-7-13-4.wav,162134,233.710919,237.710919,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-13-4.wav,7,jackhammer,jackhammer,0.929,True,0.004818,0.00646,0.00504,0.00617,0.02367,0.004436,0.007244,0.929,0.007008,0.00591
162134-7-14-0.wav,162134,247.73444,251.73444,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-14-0.wav,7,jackhammer,jackhammer,0.9346,True,0.004345,0.007393,0.005573,0.006706,0.01683,0.00471,0.00764,0.9346,0.007214,0.005234
162134-7-14-1.wav,162134,248.23444,252.23444,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-14-1.wav,7,jackhammer,jackhammer,0.932,True,0.005165,0.006927,0.005802,0.007195,0.01616,0.004726,0.00895,0.932,0.00748,0.005352
162134-7-14-2.wav,162134,248.73444,252.73444,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-14-2.wav,7,jackhammer,jackhammer,0.931,True,0.005238,0.006866,0.005947,0.00714,0.0174,0.004337,0.00959,0.931,0.007195,0.005047
162134-7-15-0.wav,162134,261.597486,265.597486,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-15-0.wav,7,jackhammer,jackhammer,0.927,True,0.006542,0.005104,0.00694,0.00787,0.01741,0.005642,0.00957,0.927,0.00812,0.006245
162134-7-15-1.wav,162134,262.097486,266.097486,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-15-1.wav,7,jackhammer,jackhammer,0.9297,True,0.006687,0.004955,0.00648,0.00714,0.0179,0.00514,0.00865,0.9297,0.00778,0.005688
162134-7-15-2.wav,162134,262.597486,266.597486,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-15-2.wav,7,jackhammer,jackhammer,0.9355,True,0.00515,0.0048,0.005188,0.006477,0.0207,0.004143,0.00755,0.9355,0.006363,0.004303
162134-7-15-3.wav,162134,263.097486,267.097486,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-15-3.wav,7,jackhammer,jackhammer,0.9355,True,0.005116,0.005306,0.00535,0.006817,0.01804,0.00409,0.00865,0.9355,0.00681,0.004353
162134-7-15-4.wav,162134,263.597486,267.597486,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-15-4.wav,7,jackhammer,jackhammer,0.9214,True,0.006466,0.007355,0.00506,0.00624,0.02606,0.003862,0.00882,0.9214,0.00795,0.006832
162134-7-16-0.wav,162134,301.20619,305.20619,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-16-0.wav,7,jackhammer,jackhammer,0.945,True,0.004288,0.00587,0.003788,0.00438,0.01689,0.00405,0.006245,0.945,0.005596,0.003904
162134-7-16-1.wav,162134,301.70619,305.70619,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-16-1.wav,7,jackhammer,jackhammer,0.9453,True,0.004234,0.004326,0.00313,0.004246,0.02086,0.00369,0.0059,0.9453,0.004543,0.003521
162134-7-17-0.wav,162134,315.249276,319.249276,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-17-0.wav,7,jackhammer,jackhammer,0.942,True,0.004353,0.00474,0.00423,0.00467,0.02118,0.00398,0.00493,0.942,0.006325,0.003841
162134-7-17-1.wav,162134,315.749276,319.749276,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-17-1.wav,7,jackhammer,jackhammer,0.947,True,0.004543,0.004116,0.00484,0.005066,0.01259,0.00439,0.00747,0.947,0.006115,0.004017
162134-7-17-2.wav,162134,316.249276,320.249276,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-17-2.wav,7,jackhammer,jackhammer,0.9385,True,0.005806,0.004055,0.0064,0.006832,0.010666,0.00603,0.009796,0.9385,0.006783,0.00521
162134-7-17-3.wav,162134,316.749276,320.749276,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-17-3.wav,7,jackhammer,jackhammer,0.9365,True,0.006153,0.004265,0.006393,0.007294,0.01131,0.005886,0.00979,0.9365,0.00712,0.0052
162134-7-17-4.wav,162134,317.249276,321.249276,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-17-4.wav,7,jackhammer,jackhammer,0.939,True,0.005787,0.004395,0.005524,0.006927,0.012474,0.00514,0.009346,0.939,0.006657,0.00497
162134-7-2-0.wav,162134,27.195757,31.195757,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-2-0.wav,7,jackhammer,jackhammer,0.905,True,0.01607,0.007637,0.00547,0.007965,0.02977,0.00457,0.00795,0.905,0.006947,0.008835
162134-7-3-0.wav,162134,97.584774,101.584774,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-3-0.wav,7,jackhammer,jackhammer,0.954,True,0.003738,0.003853,0.00392,0.004345,0.01307,0.002932,0.005978,0.954,0.00393,0.004177
162134-7-4-0.wav,162134,114.505163,117.025716,1,10,7,jackhammer,C:\Users\USER\Desktop\한이음\학습파일\UrbanSound8K\audio\fold10\162134-7-4-0.wav,7,jackhammer,jackhammer,0.939,True,0.00616,0.00668,0.003893,0.005295,0.01866,0.003126,0.00806,0.939,0.00534,0.00395
